"1800NE01431","",389453,414235,"Quarry St/Rochdale Infirmary","opp","E","QUARRY STREET","HOUSE 32","N0075130","","","BCT","MKD","OTH","DEL",3,"name & indicator amended","Y","MANDWDGT","Rochdale Infirmar","2011-01-20"
"1800NE01461","",389405,414141,"Heights Lane/Knowsley Street","opp","S","HEIGHTS LANE","INFIRMARY","N0075130","","","BCT","MKD","OTH","ACT",2,"indicator amended","N","MANDWDGW","Knowsley Street","2011-01-20"
"1800NE01481","",393840,411665,"Newhey Metrolink Stop","Stop A","NE","HUDDERSFIELD RD","SCHOOL","E0029132","","","BCT","MKD","OTH","ACT",2,"2","Y","MANDWDJA","Metrolink Stop","2014-06-04"
"1800NE01521","",388248,405841,"Monmouth Street/Laburnum Road","nr","N","MONMOUTH STREET","HOUSE 40","E0029085","","","BCT","MKD","OTH","DEL",0,"","N","MANDWDJD","Laburnum Road","2007-11-01"
"1800NE01541","",389928,413534,"Stand UU (Temporary Stop)","o/s Health Centre","E","BAILLIE STREET","HEALTH CENTRE","E0057799","","","BCT","MKD","OTH","DEL",3,"INDICATOR AMENDED","Y","MANDWDJM","STAND UU","2010-04-24"
"1800NE01561","",387164,414036,"Edenfield Road/St Vincent's School","o/s","W","EDENFIELD ROAD","SCHOOL","N0074887","","","BCT","MKD","OTH","ACT",3,"indicator amended","N","MANDWDJT","St Vincent's Scho","2011-01-20"
"1800NE01581","",388055,414359,"Ings Lane/Rooley Moor Road","opp","N","INGS LANE","PARK","N0075155","","","BCT","MKD","OTH","ACT",2,"STOP LOCATION AMENDED","N","MANDWDJW","Rooley Moor Road","2015-04-06"
"1800NE01591","",388070,414369,"Ings Lane/Rooley Moor Road","nr","S","INGS LANE","HOUSE 84","N0075155","","","BCT","MKD","OTH","ACT",1,"STOP LOCATION AMENDED","N","MANDWDMA","Rooley Moor Road","2015-04-06"
"1800NE01611","",387519,405918,"Oldham Road/Vale Street","nr","E","OLDHAM ROAD","NURSERY","E0029060","","","BCT","MKD","OTH","ACT",0,"","N","MANDWDMD","Vale Street","2007-11-01"
"1800NE01651","",388305,412314,"Roch Valley Way/Water Treatment Works","nr","SE","ROCH VALLEY WAY","SEWAGE WORKS","E0029381","","","BCT","MKD","OTH","ACT",3,"STOP NAME AMENDED","N","MANDWDMG","Water Treatment","2015-04-06"
"1800NE01661","",388048,412812,"Roch Valley Way/Bury Road","nr","S","ROCH VALLEY WAY","NETHERFIELD HSE","E0028612","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWDMJ","Bury Road","2010-04-24"
"1800NE01671","",388273,412319,"Roch Valley Way/Water Treatment Works","opp","NW","ROCH VALLEY WAY","SEWAGE WORKS","E0029381","","","BCT","MKD","OTH","ACT",1,"STOP NAME AMENDED","N","MANDWDMP","Water Treatment","2015-04-06"
"1800NE01691","",387034,407398,"Whalley Road/Selby Road","opp","E","WHALLEY ROAD","HOUSE 30","N0075013","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWDMT","Selby Road","2010-04-24"
"1800NE01801","",389098,414931,"Bentley Street/Tintern Avenue","opp","W","BENTLEY STREET","HOUSE 99","E0029314","","","BCT","MKD","OTH","ACT",1,"STOP LOCATION AMENDED","N","MANDWDMW","Tintern Avenue","2015-04-06"
"1800NE01811","",388926,414874,"Bentley Street/Clarence Street","opp","SW","BENTLEY STREET","","E0029314","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWDPA","Clarence Street","2010-04-24"
"1800NE01821","",389504,414867,"Bentley Street/Whitworth Road","adj","W","BENTLEY STREET","HOUSE 7","E0029314","","","BCT","MKD","OTH","ACT",2,"LOCATION AMENDED","N","MANDWDPD","Whitworth Road","2010-09-16"
"1800NE01911","",391198,414127,"Albert Royds Street/Beal Crescent","opp","NW","ALBERT ROYDS ST","","E0028536","","","BCT","MKD","TIP","ACT",1,"STOP LOCATION AMENDED","N","MANDWDPG","Beal Crescent","2015-04-06"
"1800NE01921","",390903,414535,"Albert Royds Street/Roch Street","nr","NW","ALBERT ROYDS ST","HOUSE 56","E0028861","","","BCT","MKD","TIP","ACT",3,"STOP NAME AMENDED","N","MANDWDPJ","Roch Street","2015-04-06"
"1800NE01931","",390933,414541,"Albert Royds Street/Roch Street","opp","SE","ALBERT ROYDS ST","BUSINESS PARK","E0028861","","","BCT","MKD","TIP","ACT",2,"STOP NAME AMENDED","N","MANDWDPM","Roch Street","2015-04-06"
"1800NE01941","",391166,414200,"Albert Royds Street/Beal Crescent","nr","SE","ALBERT ROYDS ST","HOUSE 221","E0028536","","","BCT","MKD","OTH","ACT",0,"","N","MANDWDPT","Beal Crescent","2007-11-01"
"1800NE02181","",386830,407361,"Whalley Road/Kingswood Road","opp","E","WHALLEY ROAD","HOUSE 76","N0075013","","","BCT","MKD","TIP","ACT",0,"","N","MANDWDPW","Kingswood Road","2007-11-01"
"1800NE02271","",393053,416952,"Shore Road/Kirkstall Avenue","adj","SE","SHORE ROAD","HOUSE 84","E0029322","","","BCT","MKD","OTH","ACT",1,"STOP LOCATION AMENDED","N","MANDWDTA","Kirkstall Avenue","2014-12-18"
"1800NE02361","",390988,411939,"Turf Hill Road/Kingsway Park School","o/s","SE","TURF HILL ROAD","CLINIC","E0029475","","","BCT","MKD","OTH","ACT",1,"indicator amended","N","MANDWDTD","Kingsway Park Sch","2011-01-20"
"1800NE02401","",393820,416292,"Station Road/Littleborough Stn","Stop D","S","STATION ROAD","RAIL STATION","E0028987","","","BCT","MKD","TIP","ACT",2,"STOP RELOCATED","Y","MANDWDTJ","Littleborough Sta","2012-08-23"
"1800NE02421","",388354,411640,"Manchester Road/St Aidan's Church","o/s","NE","MANCHESTER RD","CHURCH","E0029395","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWDTM","St Aidan's Church","2010-04-24"
"1800NE02431","",388852,405736,"Mills Hill Road/Malta Mill","opp","N","MILLS HILL ROAD","SARSONS","E0029070","","","BCT","MKD","OTH","ACT",1,"STOP NAME AMENDED","N","MANDWDTP","Malta Mill","2015-04-06"
"1800NE02441","",388836,405461,"Mills Hill Road/Saville Street","nr","N","MILLS HILL ROAD","HOUSE 47","E0029070","","","BCT","MKD","OTH","ACT",0,"","N","MANDWDTW","Saville Street","2007-11-01"
"1800NE02451","",388719,405226,"Joshua Lane/Greenhill Road","nr","N","JOSHUA LANE","FIRWOOD TAVERN","E0029061","","","BCT","MKD","OTH","ACT",2,"indicator amended","N","MANDWDWA","Greenhill Road","2011-01-20"
"1800NE02461","",388676,405112,"Lees Street/Lees Brewery","o/s","N","LEES STREET","LEES BREWERY","E0029061","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWDWD","Lees Brewery","2010-04-24"
"1800NE02481","",387258,405117,"Kirkway/Conway Close","nr","N","KIRKWAY","HOUSE 100","N0074880","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWDWG","Conway Close","2010-04-24"
"1800NE02491","",386208,412830,"Norden Road/Murrayfield","nr","SW","NORDEN ROAD","HOUSE 6","E0028508","","","BCT","MKD","OTH","DEL",2,"STOP LOCATION AMENDED","N","MANDWDWJ","Murrayfield","2015-04-06"
"1800NE02511","",386857,405720,"Middleton Bus Station (Stop M)","Stop M","W","MIDDLETON B STN","CAR PARK","E0029060","","","BCT","MKD","OTH","DEL",1,"Stop Removed","N","MANDWDWP","Middleton Bus Sta","2009-01-06"
"1800NE02521","",393871,411673,"Newhey Metrolink Stop","Stop B","SW","HUDDERSFIELD RD","HOUSE 52","E0029132","","","BCT","MKD","OTH","ACT",2,"2","Y","MANDWDWT","Metrolink Stop","2014-06-04"
"1800NE02531","",390884,410352,"St Cuthberts RC High School","o/s","SE","SHAW ROAD","HIGH SCHOOL","E0028649","","","BCT","MKD","TIP","ACT",2,"INDICATOR AMENDED","N","MANDWGAG","St Cuthberts RC H","2010-04-24"
"1800NE02541","",390866,410352,"St Cuthberts RC High School","nr","SE","SHAW ROAD","HIGH SCHOOL","E0028649","","","BCT","MKD","TIP","ACT",0,"","N","MANDWGAM","St Cuthberts RC H","2007-11-01"
"1800NE02551","",390892,410344,"St. Cuthbert's School","o/s","SE","SHAW ROAD","HIGH SCHOOL","E0028649","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWGAT","St. Cuthbert's Sc","2010-04-24"
"1800NE02561","",390897,410340,"St Cuthbert's High School","o/s","SE","SHAW ROAD","HIGH SCHOOL","E0028649","","","BCT","MKD","TIP","ACT",2,"INDICATOR AMENDED","N","MANDWGDA","St Cuthbert's HS","2010-04-24"
"1800NE02571","",390895,410323,"St Cuthbert's High School","nr","SE","SHAW ROAD","HIGH SCHOOL","E0028649","","","BCT","MKD","TIP","ACT",1,"STOP NAME ADDED","N","MANDWGDJ","St Cuthbert's HS","2008-02-06"
"1800NE02651","",385481,406369,"Bowness Road/Gatesgarth Road","House 124","NE","BOWNESS RD","HOUSE 124","E0028938","","","BCT","MKD","OTH","DEL",0,"","N","MANDWGDM","Gatesgarth Road","2007-11-01"
"1800NE02691","",388598,413774,"Mellor Street/Spotland Road","nr","SE","MELLOR STREET","","N0075155","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGDP","Spotland Road","2007-11-01"
"1800NE02751","",386843,405730,"Middleton Bus Station (Stand O)","Stand O","W","MIDDLETON B STN","CAR PARK","E0029060","","","BCT","MKD","OTH","DEL",2,"Stop Removed","N","MANDWGDW","Middleton Bus Sta","2009-01-06"
"1800NE02761","",388070,405849,"Kenyon Lane/Lily Street","opp","NW","KENYON LANE","PORTAL COURT","E0029085","","","BCT","MKD","OTH","ACT",1,"STOP LOCATION AMENDED","N","MANDWGJA","Lily Street","2015-04-09"
"1800NE02771","",388212,405678,"Kenyon Lane/Sandy Lane","nr","NW","KENYON LANE","FLATS","E0029085","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","Y","MANDWGJD","Sandy Lane","2010-04-24"
"1800NE02781","",393204,412504,"Pennine Drive/Hollingworth High School","Os College","S","PENNINE DRIVE","HOLLINGSW'TH HS","E0029072","","","BCT","MKD","OTH","DEL",2,"indicator amended","N","MANDWGJG","Hollingworth High","2011-01-20"
"1800NE02791","",393196,412534,"Pennine Drive/Hollingworth High School","Os College","S","PENNINE DRIVE","HOLLINGWORTH HS","E0029072","","","BCT","MKD","OTH","DEL",3,"indicator amended","N","MANDWGJM","Hollingworth High","2011-01-20"
"1800NE02811","",387743,408049,"Hopwood Hall College","o/s","NW","HOPWOOD HALL","BUS LAYBY","N0075020","","","BCT","MKD","TIP","ACT",2,"INDICATOR AMENDED","N","MANDWGJP","Hopwood Hall Coll","2010-08-27"
"1800NE02821","",387785,408037,"Hopwood Hall College","at","SE","HOPWOOD HALL","BUS LAYBY","N0075020","","","BCT","MKD","TIP","ACT",2,"INDICATOR AMENDED","Y","MANDWGJT","Hopwood Hall","2010-08-27"
"1800NE02831","",393429,416841,"Calderbrook Road/Eric Street","opp","SW","CALDERBROOK RD","HOUSE 16","E0028670","","","BCT","MKD","TIP","ACT",2,"STOP NAME AMENDED","N","MANDWGJW","Eric Street","2015-04-09"
"1800NE03011","",386863,407523,"Tintern Road/Abbey Road","nr","E","TINTERN ROAD","HOUSE 32","N0075013","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGMA","Abbey Road","2007-11-01"
"1800NE03021","",387209,407514,"Tintern Road/Hopwood Road","nr","SE","TINTERN ROAD","HOUSE 107","N0075013","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGMD","Hopwood Road","2007-11-01"
"1800NE03031","",387255,407355,"Tintern Road/Whalley Road","adj","S","TINTERN ROAD","","N0075013","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGMG","Whalley Road","2007-11-01"
"1800NE03041","",387311,407254,"Nowell Road/Hollin Shops","o/s","S","NOWELL ROAD","HILLS BAKERY","N0075013","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWGMJ","Hollin Shops","2010-04-24"
"1800NE03051","",387425,407049,"Rochdale Road/Nowell Road","nr","NE","ROCHDALE ROAD","HOUSE 214","N0075013","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWGMP","Nowell Road","2010-04-24"
"1800NE03061","",387385,406970,"Rochdale Road/Black Bull Inn","o/s","SW","ROCHDALE ROAD","PUBLIC HOUSE","N0075013","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWGMT","Black Bull Inn","2010-04-24"
"1800NE03071","",387583,407199,"Rochdale Road/Waverley Road","opp","SW","ROCHDALE ROAD","HOUSE 227","N0075013","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGMW","Waverley Road","2007-11-01"
"1800NE03081","",387622,407262,"Rochdale Road/Waverley Road","nr","NE","ROCHDALE ROAD","PARK","N0075013","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGPA","Waverley Road","2007-11-01"
"1800NE03091","",387696,407316,"Rochdale Road/Stanycliffe Lane","nr","SW","ROCHDALE ROAD","HOUSE 342","E0029371","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWGPD","Stanycliffe Lane","2008-03-26"
"1800NE03101","",387794,407448,"Rochdale Road/Stanycliffe Lane","opp","NE","ROCHDALE ROAD","HOUSE 493","E0029371","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGPG","Stanycliffe Lane","2007-11-01"
"1800NE03111","",387955,407599,"Rochdale Rd/Cardinal Langley School","o/s","SW","ROCHDALE ROAD","SCHOOL","E0029371","","","BCT","MKD","TIP","ACT",2,"name & indicator amended","N","MANDWGPJ","Cardinal Langley","2011-01-20"
"1800NE03121","",387965,407638,"Rochdale Rd/Cardinal Langley School","opp","NE","ROCHDALE ROAD","HOUSE 539","E0029371","","","BCT","MKD","TIP","ACT",1,"name & indicator amended","N","MANDWGPM","Cardinal Langley","2011-01-21"
"1800NE03131","",388116,407884,"Rochdale Road/Hopwood Hall College","o/s","NE","ROCHDALE ROAD","HOUSE 440","N0075020","","","BCT","MKD","OTH","ACT",2,"INDICATOR AMENDED","N","MANDWGPT","Hopwood Hall","2009-05-18"
"1800NE03141","",388062,407753,"Rochdale Road/Hopwood Hall College","opp","SW","ROCHDALE ROAD","HOUSE 426","N0075020","","","BCT","MKD","TIP","ACT",2,"INDICATOR AMENDED","N","MANDWGPW","Hopwood Hall","2009-04-30"
"1800NE03151","",388235,408105,"Rochdale Road/Golf Club","o/s","NE","ROCHDALE ROAD","","E0029335","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWGTA","Golf Club","2010-04-24"
"1800NE03161","",388254,408092,"Rochdale Road/Golf Club","opp","SW","ROCHDALE ROAD","","E0029335","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWGTD","Golf Club","2010-04-24"
"1800NE03171","",388493,408451,"Rochdale Road/Slattocks","O/s House 730","S","ROCHDALE ROAD","O/S HOUSE 730","E0029335","","","BCT","MKD","OTH","DEL",0,"","N","MANDWGTG","Slattocks","2007-11-01"
"1800NE03181","",388472,408526,"Rochdale Road","opp House 750","N","ROCHDALE ROAD","","E0029335","","","BCT","MKD","OTH","ACT",1,"STOP NAME AMENDED","Y","MANDWGTJ","Rochdale Road","2015-04-09"
"1800NE03191","",388485,408628,"Rochdale Road/Thornham Lane","nr","S","ROCHDALE ROAD","TELEPHONE BOX","E0029335","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGTM","Thornham Lane","2007-11-01"
"1800NE03201","",388469,408664,"Rochdale Road/Thornham Lane","opp","N","ROCHDALE ROAD","ELF GARAGE","E0029335","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWGTP","Thornham Lane","2010-04-24"
"1800NE03211","",388495,408962,"Rochdale Road/Garden Centre","opp","N","ROCHDALE ROAD","HOUSE 833","E0029472","","","BCT","MKD","OTH","ACT",0,"","N","MANDWGTW","Garden Centre","2007-11-01"
"1800NE03221","",388512,408954,"Rochdale Road/Garden Centre","o/s","S","ROCHDALE ROAD","GARDEN CENTRE","E0029472","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWGWA","Garden Centre","2010-04-24"
"1800NE03231","",388510,409442,"Manchester Road/Chesham Avenue","opp","N","MANCHESTER ROAD","HOUSE 1156","E0029472","","","BCT","MKD","TIP","ACT",0,"","N","MANDWGWD","Chesham Avenue","2007-11-01"
"1800NE03241","",388535,409482,"Manchester Road/Chesham Avenue","nr","S","MANCHESTER ROAD","CASTLETON HOTEL","E0029472","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWGWG","Chesham Avenue","2010-04-24"
"1800NE03251","",388534,409641,"Manchester Road/Thornham New Road","opp","N","MANCHESTER ROAD","PROPERTY 1116","E0029472","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","Y","MANDWGWJ","Thornham New Road","2010-04-24"
"1800NE03261","",388744,409423,"Chesham Avenue/Carnforth Avenue","nr","W","CHESHAM AVENUE","HOUSE 22","E0029472","","","BCT","MKD","TIP","ACT",1,"STOP LOCATION AMENDED","N","MANDWGWP","Carnforth Avenue","2015-04-09"
"1800NE03271","",388561,409444,"Chesham Avenue/Manchester Road","nr","W","CHESHAM AVENUE","AVONDALE COURT","E0029472","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWGWT","Manchester Road","2010-04-24"
"1800NE03281","",388540,409707,"Manchester Road/Thornham New Road","nr","S","MANCHESTER ROAD","HOUSE 1061","E0029472","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWJAD","Thornham New Road","2010-04-24"
"1800NE03291","",388507,409867,"Manchester Road/M62","nr","S","MANCHESTER ROAD","MOTORWAY BRIDGE","E0029472","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWJAG","M62","2010-04-24"
"1800NE03301","",388482,409933,"Manchester Road/M62","adj","N","MANCHESTER ROAD","HOUSE 1022","E0029472","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWJAJ","M62","2010-04-24"
"1800NE03311","",388450,410136,"Manchester Road/Mount Street","opp","S","MANCHESTER ROAD","HOUSE 921","E0029472","","","BCT","MKD","OTH","ACT",0,"","N","MANDWJAM","Mount Street","2007-11-01"
"1800NE03321","",388404,410287,"Manchester Road/Vicarage Rd Nth","opp","N","MANCHESTER ROAD","HOUSE 914","E0028690","","","BCT","MKD","OTH","ACT",2,"STOP NAME AMENDED","N","MANDWJAP","Vicarage Rd Nth","2015-04-09"
"1800NE03331","",388405,410331,"Manchester Rd/Vicarage Rd Nth","nr","S","MANCHESTER ROAD","PROPERTY 891","E0028690","","","BCT","MKD","TIP","ACT",1,"INDICATOR AMENDED","N","MANDWJAT","Vicarage Rd Nth","2010-04-24"
"1800NE03341","",388355,410479,"Manchester Rd/Castleton Post Office","Stop C","N","MANCHESTER ROAD","POST OFFICE","E0028690","","","BCT","MKD","TIP","ACT",0,"","Y","MANDWJAW","Castleton PO","2007-11-01"
"1800NE03351","",388191,410677,"Manchester Road/Milne Street","Stop B","SE","MANCHESTER ROAD","PROPERTY 803","E0028690","","","BCT","MKD","TIP","ACT",0,"","Y","MANDWJDA","Milne Street","2007-11-01"
"1800NE03361","",388165,410687,"Manchester Road/Milne Street","Stop A","NW","MANCHESTER ROAD","HOUSE 784","E0028690","","","BCT","MKD","OTH","ACT",0,"","Y","MANDWJDG","Milne Street","2007-11-01"
"1800NE03371","",388088,410896,"Manchester Road/Farewell Inn","o/s","S","MANCHESTER ROAD","FAREWELL INN","N0074934","","","BCT","MKD","OTH","ACT",2,"indicator amended","N","MANDWJDJ","Farewell Inn","2011-01-21"
"1800NE03381","",388072,410904,"Manchester Road/Farewell Inn","opp","N","MANCHESTER ROAD","CHURCH HALL","N0074934","","","BCT","MKD","OTH","ACT",2,"indicator amended","N","MANDWJDM","Farewell Inn","2011-01-21"
"1800NE03391","",388067,411115,"Manchester Road/Nixon Street","opp","S","MANCHESTER ROAD","CAR GARAGE","N0074934","","","BCT","MKD","OTH","ACT",0,"","N","MANDWJDP","Nixon Street","2007-11-01"
"1800NE03401","",388071,411225,"Manchester Road/Abbott Street","nr","N","MANCHESTER ROAD","HOUSE 560","N0074934","","","BCT","MKD","OTH","ACT",0,"","N","MANDWJDT","Abbott Street","2007-11-01"
"1800NE03411","",388154,411384,"Manchester Road/Royal Toby Hotel","o/s","SW","MANCHESTER ROAD","HOTEL","E0029395","","","BCT","MKD","OTH","ACT",1,"STOP LOCATION AMENDED","N","MANDWJDW","Royal Toby Hotel","2015-04-09"
"1800NE03421","",388165,411416,"Manchester Road/Royal Toby Hotel","opp","NE","MANCHESTER ROAD","","E0029395","","","BCT","MKD","OTH","ACT",3,"STOP LOCATION AMENDED","N","MANDWJGA","Royal Toby Hotel","2015-04-09"
"1800NE03431","",388593,411682,"Silk Street/Royle Road","nr","N","SILK STREET","PETROL STATION","E0029395","","","BCT","MKD","OTH","ACT",2,"STOP LOCATION AMENDED","N","MANDWJGD","Royle Road","2015-04-09"
"1800NE03441","",388568,411442,"Royle Road/Crittall","Opp Crittall","N","ROYLE ROAD","OPP CRITTALL","E0029395","","","BCT","MKD","OTH","DEL",0,"","N","MANDWJGJ","Crittall","2007-11-01"
"1800NE03451","",388259,411030,"Royle Barn Road/Woolworth's","Opp Woolworth","NE","ROYLE BARN ROAD","OPP WOOLWORTH","N0074934","","","BCT","MKD","OTH","DEL",0,"","N","MANDWJGM","Woolworth's","2007-11-01"
"1800NE03461","",388204,410947,"Royle Barn Road/Woolworth's","opp Works","SW","ROYLE BARN ROAD","WOOLWORTH","N0074934","","","BCT","MKD","OTH","DEL",1,"INDICATOR AMENDED","N","MANDWJGP","Woolworth's","2010-04-24"
"1800NE03471","",387141,406046,"Market Place/Townley Street","nr","W","MARKET PLACE","DOMINO'S PIZZA","E0029060","","","BCT","MKD","OTH","ACT",3,"STOP NAME AMENDED","N","MANDWJGT","Townley Street","2015-04-09"
"1800NE03481","",387166,406068,"Market Place/Townley Street","opp","E","MARKET PLACE","BABY WORLD","E0029060","","","BCT","MKD","OTH","ACT",3,"STOP NAME AMENDED","N","MANDWJGW","Townley Street","2015-04-09"
"1800NE03491","",387262,406087,"Lodge Street/Townley Street","nr","SW","LODGE STREET","DOG GROOMERS","E0029060","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","N","MANDWJMA","Townley Street","2010-03-10"
"1800NE03501","",387363,406242,"Boarshaw Road/John Lee Fold","nr","S","BOARSHAW ROAD","CROWN WINDOWS","E0028892","","","BCT","MKD","OTH","ACT",1,"INDICATOR AMENDED","Y","MANDWJMD","John Lee Fold","2010-04-24"
"1800NE03631","",386469,406912,"Windermere Road/Ennerdale Road","opp","N","WINDERMERE ROAD","HOUSE 93","E0028938","","","BCT","MKD","OTH","ACT",2,"INDICATOR AMENDED","N","MANDWJMG","Ennerdale Road","2010-04-24"
"1800NE03641","",386759,406067,"Wood Street/Eastway","adj","W","WOOD STREET","HOUSE 82","E0029060","","","BCT","MKD","TIP","ACT",0,"","N","MANDWJMJ","Eastway","2007-11-01"
"1800NE03761","",389220,413944,"Falinge Road/Sheriff Street","nr","SE","FALINGE ROAD","PARK","E0029464","","","BCT","MKD","OTH","ACT",3,"LOCATION AMENDED","N","MANDWJMP","Sheriff Street","2010-09-16"
"1800NE03831","",390349,411118,"Balderstone Road/Hill Top Drive","nr","W","BALDERSTONE RD","","E0028910","","","BCT","MKD","OTH","ACT",0,"","N","MANTDTWG","Hill Top Drive","2007-11-01"
"1800NE03841","",386715,405665,"Middleton Way (Stop M3)","None","E","MIDDLETON WAY","NONE","E0029060","","","BCT","MKD","OTH","DEL",0,"","N","MANTDTWJ","Middleton Way","2007-11-01"
"1800NE03861","",386746,405659,"Middleton Way (Stop M2)","None","E","MIDDLETON WAY","NONE","E0029060","","","BCT","MKD","OTH","DEL",0,"","N","MANTDTWM","Middleton Way","2007-11-01"
"1800NE03881","",386773,405653,"Middleton Way (Stop M1)","None","E","MIDDLETON WAY","NONE","E0029060","","","BCT","MKD","OTH","DEL",0,"","N","MANTDTWP","Middleton Way","2007-11-01"
"1800NE03961","",386974,405708,"Park Road (Stop P2)","Stop P2","SW","PARK ROAD","POLICE STATION","E0029060","","","BCT","MKD","OTH","DEL",1,"REMOVED","N","MANTDTWT","Park Road","2010-12-09"
"1800NE04101","",387577,411586,"Matthew Moss Lane/High School","o/s","E","MATTHEW MOSS LN","YOUTH CENTRE","E0029037","","","BCT","MKD","TIP","ACT",2,"INDICATOR AMENDED","N","MANDWJMW","High School","2010-04-24"
"1800NE04111","",382784,410388,"Heap Brow/Heap Bridge Primary School","o/s","SE","HEAP BROW","PRIMARY SCHOOL","E0028773","","","BCT","MKD","TIP","ACT",3,"STOP LOCATION AMENDED","N","MANDWJPA","Heap Bridge Schl","2015-04-10"
"1800NE04121","",385201,411465,"Furness Avenue/Whitby Avenue","nr","S","FURNESS AVENUE","HOUSE 90","E0028502","","","BCT","MKD","TIP","ACT",0,"","N","MANDWJPD","Whitby Avenue","2007-11-01"
"1800NE04131","",387275,404873,"Kirkway/Kingsway","nr","S","KIRKWAY","HOUSE 129","E0028256","","","BCT","MKD","TIP","ACT",0,"","N","MANDWJPG","Kingsway","2007-11-01"
"1800NE04141","",391047,409676,"Oldham Road/Thornham Summit","opp","N","OLDHAM ROAD","HOUSE 982","N0075177","","","BCT","MKD","TIP","ACT",1,"STOP MOVED","N","MANDWJPJ","Thornham Summit","2007-12-28"
"1800NE04181","",386997,405722,"Park Road (Stop P3)","None","SW","PARK ROAD","NONE","E0029060","","","BCT","MKD","OTH","DEL",0,"","N","MANTDWAD","Park Road","2007-11-01"
"1800NE04191","",387021,405736,"Park Road (P4)","None","SW","PARK ROAD","NONE","E0029060","","","BCT","MKD","OTH","DEL",0,"","N","MANTDWAG","Park Road","2007-11-01"
"1800NE04291","",387058,405758,"Park Road (P5)","None","SW","PARK ROAD","NONE","E0029060","","","BCT","MKD","OTH","DEL",0,"","N","MANTDWAJ","Park Road","2007-11-01"
"1800NE04301","",387075,405773,"Park Road (Stop P6)","Stop P6","SW","PARK ROAD","OPP LEISURE CTR","E0029060","","","BCT","MKD","OTH","DEL",1,"REMOVED","N","MANTDWAM","Park Road","2010-12-09"
"1800NE04311","",391004,409851,"Oldham Road/Langdale Avenue","nr","S","ROCHDALE ROAD","HOUSE 931","N0075177","","","BCT","MKD","OTH","ACT",0,"","N","MANDWJPM","Langdale Avenue","2007-11-01"
"1800NE04371","",390972,413134,"Milnrow Road/Rosefield Crescent","Stop A","NE","MILNROW ROAD","HOUSE 185","E0029130","","","BCT","MKD","OTH","ACT",2,"INDICATOR AMENDED","N","MANTGAGM","Rosefield Cres","2013-02-06"
"1800NE04441","",384164,410839,"Higher Lomax Lane/Millfield Home","o/s","S","HIGHER LOMAX LN","CARE HOME","E0028767","","","BCT","MKD","OTH","ACT",2,"STOP NAME AMENDED","N","MANTGDMA","Millfield Home","2015-04-25"
"1800NE04451","",384924,411092,"Peel Lane/Bank Top Street","opp Grapes Inn","N","PEEL LANE","CHERWELL HOUSE","E0028791","","","BCT","MKD","OTH","DEL",1,"INDICATOR AMENDED","N","MANTGDMD","Bank Top Street","2010-04-24"
"1800NE04491","",384963,411287,"Peel Lane/Clay Bank Street","nr","S","PEEL LANE","HOUSE 22","E0028791","","","BCT","MKD","OTH","ACT",1,"STOP RELOCATED","N","MANTGDMG","Clay Bank Street","2012-06-28"
"1800NE04601","",393344,416902,"Whalley Avenue/Caldermoor","at","E","WHALLEY AVENUE","HOUSE 50","E0028670","","","BCT","MKD","OTH","ACT",0,"","N","MANDWJPW","Caldermoor","2007-11-01"
